exp_name,task,model,setup,ckpt_avg,calib,seed,target_lang,metric,score
paws_x_xlmr_tala_ls_best,paws_x,xlmr,tala,best,ls,4,de,accuracy,0.8669999837875366
paws_x_xlmr_tala_ls_best,paws_x,xlmr,tala,best,ls,4,es,ece,0.0286576114594936
paws_x_xlmr_tala_ls_best,paws_x,xlmr,tala,best,ls,4,es,accuracy,0.8830000162124634
paws_x_xlmr_tala_ls_best,paws_x,xlmr,tala,best,ls,4,ja,ece,0.0845222249627113
paws_x_xlmr_tala_ls_best,paws_x,xlmr,tala,best,ls,4,ja,accuracy,0.753000020980835
paws_x_xlmr_tala_ls_best,paws_x,xlmr,tala,best,ls,4,zh,ece,0.0589708238840103
paws_x_xlmr_tala_ls_best,paws_x,xlmr,tala,best,ls,4,zh,accuracy,0.7944999933242798
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,0,ar,ece,0.0398223549127578
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,0,ar,accuracy,0.6935803890228271
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,0,es,ece,0.0503572598099708
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,0,es,accuracy,0.8034414052963257
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,0,hi,ece,0.0359279960393905
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,0,hi,accuracy,0.6949040293693542
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,0,id,ece,0.0399828851222991
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,0,id,accuracy,0.7610853910446167
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,0,my,ece,0.0350272580981254
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,0,my,accuracy,0.6287227272987366
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,0,ru,ece,0.0469136647880077
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,0,ru,accuracy,0.75380539894104
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,0,sw,ece,0.0436187162995338
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,0,sw,accuracy,0.6419589519500732
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,0,zh,ece,0.0492412745952606
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,0,zh,accuracy,0.7835870385169983
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,1,ar,ece,0.0512056276202201
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,1,ar,accuracy,0.6631370186805725
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,1,es,ece,0.0355602167546749
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,1,es,accuracy,0.7974851131439209
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,1,hi,ece,0.0338644348084926
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,1,hi,accuracy,0.6657842397689819
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,1,id,ece,0.0305508002638816
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,1,id,accuracy,0.763070821762085
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,1,my,ece,0.0545055121183395
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,1,my,accuracy,0.6181336641311646
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,1,ru,ece,0.0310163013637065
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,1,ru,accuracy,0.7438782453536987
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,1,sw,ece,0.0586108490824699
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,1,sw,accuracy,0.6412971615791321
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,1,zh,ece,0.0415326207876205
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,1,zh,accuracy,0.7875578999519348
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,2,ar,ece,0.0362647250294685
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,2,ar,accuracy,0.6803441643714905
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,2,es,ece,0.0681698992848396
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,2,es,accuracy,0.8021178245544434
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,2,hi,ece,0.0358362644910812
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,2,hi,accuracy,0.6942422389984131
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,2,id,ece,0.0424547269940376
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,2,id,accuracy,0.763070821762085
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,2,my,ece,0.0436828806996345
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,2,my,accuracy,0.6181336641311646
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,2,ru,ece,0.046901635825634
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,2,ru,accuracy,0.7637326121330261
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,2,sw,ece,0.0286041740328073
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,2,sw,accuracy,0.6240900158882141
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,2,zh,ece,0.0679662376642227
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,2,zh,accuracy,0.790205180644989
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,3,ar,ece,0.0586656667292118
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,3,ar,accuracy,0.65850430727005
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,3,es,ece,0.02982097864151
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,3,es,accuracy,0.7868961095809937
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,3,hi,ece,0.0295141991227865
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,3,hi,accuracy,0.6889477372169495
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,3,id,ece,0.024041349068284
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,3,id,accuracy,0.7557908892631531
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,3,my,ece,0.0451643168926239
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,3,my,accuracy,0.6360026597976685
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,3,ru,ece,0.0320408232510089
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,3,ru,accuracy,0.7365982532501221
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,3,sw,ece,0.0603570044040679
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,3,sw,accuracy,0.6419589519500732
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,3,zh,ece,0.0402660444378852
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,3,zh,accuracy,0.7743216156959534
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,4,ar,ece,0.0385875701904296
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,4,ar,accuracy,0.6690933108329773
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,4,es,ece,0.049685388803482
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,4,es,accuracy,0.790205180644989
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,4,hi,ece,0.0331162214279174
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,4,hi,accuracy,0.6730641722679138
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,4,id,ece,0.0287168212234973
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,4,id,accuracy,0.762408971786499
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,4,my,ece,0.0475687310099601
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,4,my,accuracy,0.6545334458351135
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,4,ru,ece,0.0283785946667194
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,4,ru,accuracy,0.7425546050071716
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,4,sw,ece,0.0370606184005737
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,4,sw,accuracy,0.6452680230140686
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,4,zh,ece,0.0332051590085029
xsc_mbert_fft_ls_none,xstorycloze,mbert,fft,none,ls,4,zh,accuracy,0.7710126042366028
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,0,ar,ece,0.0399004817008972
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,0,ar,accuracy,0.6333333253860474
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,0,de,ece,0.0245818309485912
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,0,de,accuracy,0.693812370300293
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,0,es,ece,0.027266576886177
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,0,es,accuracy,0.7329341173171997
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,0,hi,ece,0.040347546339035
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,0,hi,accuracy,0.593612790107727
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,0,ru,ece,0.0381876081228256
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,0,ru,accuracy,0.6752495169639587
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,0,sw,ece,0.0428083762526512
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,0,sw,accuracy,0.5776447057723999
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,0,tr,ece,0.0326862856745719
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,0,tr,accuracy,0.6397205591201782
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,0,vi,ece,0.0246164761483669
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,0,vi,accuracy,0.688622772693634
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,0,zh,ece,0.0463815778493881
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,0,zh,accuracy,0.6910179853439331
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,1,ar,ece,0.0232783611863851
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,1,ar,accuracy,0.6405189633369446
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,1,de,ece,0.0145784113556146
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,1,de,accuracy,0.7059880495071411
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,1,es,ece,0.0115603115409612
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,1,es,accuracy,0.7421157956123352
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,1,hi,ece,0.055073108524084
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,1,hi,accuracy,0.6067864298820496
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,1,ru,ece,0.0149770639836788
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,1,ru,accuracy,0.6882235407829285
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,1,sw,ece,0.032203771173954
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,1,sw,accuracy,0.5429141521453857
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,1,tr,ece,0.0882669538259506
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,1,tr,accuracy,0.6357285380363464
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,1,vi,ece,0.1064239367842674
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,1,vi,accuracy,0.6876247525215149
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,1,zh,ece,0.0136249344795942
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,1,zh,accuracy,0.685029923915863
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,2,ar,ece,0.0485182926058769
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,2,ar,accuracy,0.6477046012878418
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,2,de,ece,0.0338544808328151
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,2,de,accuracy,0.6946107745170593
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,2,es,ece,0.041184164583683
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,2,es,accuracy,0.7331337332725525
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,2,hi,ece,0.038632184267044
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,2,hi,accuracy,0.6167664527893066
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,2,ru,ece,0.0334423370659351
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,2,ru,accuracy,0.6870259642601013
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,2,sw,ece,0.0811367481946945
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,2,sw,accuracy,0.5856287479400635
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,2,tr,ece,0.0166465491056442
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,2,tr,accuracy,0.628742516040802
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,2,vi,ece,0.0162167325615882
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,2,vi,accuracy,0.6982035636901855
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,2,zh,ece,0.0613718181848526
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,2,zh,accuracy,0.6920159459114075
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,3,ar,ece,0.0240601412951946
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,3,ar,accuracy,0.6409181356430054
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,3,de,ece,0.0254082083702087
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,3,de,accuracy,0.697604775428772
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,3,es,ece,0.0266842283308506
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,3,es,accuracy,0.7277445197105408
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,3,hi,ece,0.0625200793147087
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,3,hi,accuracy,0.5916167497634888
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,3,ru,ece,0.029406426474452
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,3,ru,accuracy,0.6772454977035522
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,3,sw,ece,0.0299481060355901
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,3,sw,accuracy,0.5782434940338135
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,3,tr,ece,0.013001786544919
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,3,tr,accuracy,0.6337325572967529
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,3,vi,ece,0.0119223436340689
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,3,vi,accuracy,0.6908183693885803
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,3,zh,ece,0.0368912033736705
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,3,zh,accuracy,0.682634711265564
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,4,ar,ece,0.0293672829866409
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,4,ar,accuracy,0.6291416883468628
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,4,de,ece,0.0167405381798744
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,4,de,accuracy,0.6958084106445312
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,4,es,ece,0.0065329363569617
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,4,es,accuracy,0.7323353290557861
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,4,hi,ece,0.0518462136387825
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,4,hi,accuracy,0.5764471292495728
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,4,ru,ece,0.0236116014420986
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,4,ru,accuracy,0.6732534766197205
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,4,sw,ece,0.0431255921721458
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,4,sw,accuracy,0.5778443217277527
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,4,tr,ece,0.0222792569547891
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,4,tr,accuracy,0.5970059633255005
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,4,vi,ece,0.0385367050766944
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,4,vi,accuracy,0.6798403263092041
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,4,zh,ece,0.0457709766924381
xnli_mbert_tala_oob_none,xnli,mbert,tala,none,none,4,zh,accuracy,0.6690618991851807
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,0,ar,ece,0.0172730237245559
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,0,ar,accuracy,0.65109783411026
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,0,de,ece,0.0240185186266899
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,0,de,accuracy,0.6996008157730103
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,0,es,ece,0.0194419641047716
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,0,es,accuracy,0.7437126040458679
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,0,hi,ece,0.0811015740036964
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,0,hi,accuracy,0.5930140018463135
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,0,ru,ece,0.0458136424422264
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,0,ru,accuracy,0.6738523244857788
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,0,sw,ece,0.1043018549680709
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,0,sw,accuracy,0.5001996159553528
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,0,tr,ece,0.0549397952854633
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,0,tr,accuracy,0.6247504949569702
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,0,vi,ece,0.0308652333915233
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,0,vi,accuracy,0.6940119862556458
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,0,zh,ece,0.0469033494591712
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,0,zh,accuracy,0.6866267323493958
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,1,ar,ece,0.0235637538135051
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,1,ar,accuracy,0.6397205591201782
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,1,de,ece,0.0298618040978908
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,1,de,accuracy,0.6958084106445312
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,1,es,ece,0.0280616730451583
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,1,es,accuracy,0.7229540944099426
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,1,hi,ece,0.0910490900278091
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,1,hi,accuracy,0.5852295160293579
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,1,ru,ece,0.0423805601894855
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,1,ru,accuracy,0.666267454624176
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,1,sw,ece,0.1365189105272293
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,1,sw,accuracy,0.4970059990882873
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,1,tr,ece,0.058215245604515
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,1,tr,accuracy,0.6133732795715332
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,1,vi,ece,0.049340933561325
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,1,vi,accuracy,0.6806387305259705
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,1,zh,ece,0.0501318573951721
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,1,zh,accuracy,0.6800399422645569
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,2,ar,ece,0.0460159182548522
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,2,ar,accuracy,0.648902177810669
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,2,de,ece,0.0342448726296424
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,2,de,accuracy,0.7097804546356201
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,2,es,ece,0.0284402258694171
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,2,es,accuracy,0.7391217350959778
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,2,hi,ece,0.1123197376728057
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,2,hi,accuracy,0.5928143858909607
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,2,ru,ece,0.0424142926931381
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,2,ru,accuracy,0.6880239248275757
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,2,sw,ece,0.1246754825115203
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,2,sw,accuracy,0.5095808506011963
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,2,tr,ece,0.0698092356324195
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,2,tr,accuracy,0.6187624931335449
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,2,vi,ece,0.0502813346683979
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,2,vi,accuracy,0.6936127543449402
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,2,zh,ece,0.0624897219240665
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,2,zh,accuracy,0.6904191374778748
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,3,ar,ece,0.0446045026183128
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,3,ar,accuracy,0.6391217708587646
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,3,de,ece,0.0389238111674785
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,3,de,accuracy,0.6916167736053467
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,3,es,ece,0.0295986980199813
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,3,es,accuracy,0.7357285618782043
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,3,hi,ece,0.1091275662183761
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,3,hi,accuracy,0.5842315554618835
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,3,ru,ece,0.0495747812092304
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,3,ru,accuracy,0.6734530925750732
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,3,sw,ece,0.1367952525615692
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,3,sw,accuracy,0.5003991723060608
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,3,tr,ece,0.0814856141805648
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,3,tr,accuracy,0.6075848340988159
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,3,vi,ece,0.047417476773262
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,3,vi,accuracy,0.685029923915863
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,3,zh,ece,0.0649431124329567
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,3,zh,accuracy,0.6804391145706177
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,4,ar,ece,0.0356567166745662
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,4,ar,accuracy,0.6397205591201782
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,4,de,ece,0.0277545191347599
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,4,de,accuracy,0.6948103904724121
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,4,es,ece,0.0201785583049058
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,4,es,accuracy,0.7297405004501343
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,4,hi,ece,0.0997998192906379
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,4,hi,accuracy,0.5816367268562317
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,4,ru,ece,0.0364846438169479
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,4,ru,accuracy,0.6726546883583069
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,4,sw,ece,0.1056424155831337
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,4,sw,accuracy,0.5013971924781799
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,4,tr,ece,0.0653248876333236
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,4,tr,accuracy,0.6113772392272949
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,4,vi,ece,0.0451008081436157
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,4,vi,accuracy,0.6806387305259705
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,4,zh,ece,0.0592460036277771
xnli_mbert_ta_oob_last,xnli,mbert,ta,last,none,4,zh,accuracy,0.6718562841415405
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,ar,ece,0.0241505727171897
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,ar,accuracy,0.648902177810669
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,de,ece,0.0311851575970649
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,de,accuracy,0.7017964124679565
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,es,ece,0.025917537510395
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,es,accuracy,0.7405189871788025
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,hi,ece,0.0289477091282606
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,hi,accuracy,0.5964071750640869
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,ru,ece,0.0265353918075561
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,ru,accuracy,0.6872255206108093
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,sw,ece,0.0155886225402355
xnli_mbert_tala_ts_best,xnli,mbert,tala,best,ts,0,sw,accuracy,0.5842315554618835
